0.010316541134307983,0.21098548501234116,0.022399324306066472,0.1343830438378034,0.08926035349262719,0
0.017271127676655167,0.3013224395479585,0.02631753082692223,0.1702326766847895,0.09050977724707727,0
0.020021915637541885,0.32942687387684183,0.03108436095209659,0.19418201660271683,0.09455813644844473,0
0.021005900563907533,0.3662465963604816,0.030878352280884275,0.21801110001539786,0.09488685220539216,0
0.02263892339134911,0.5155205416013782,0.04554825945249271,0.23806730206292132,0.11373092951614854,0
0.023889941532924418,0.5843182293283163,0.05190503489201344,0.23427298211633119,0.12024110022241397,0
0.02527524311977226,0.5792107955020962,0.05483751325572067,0.23800141294855406,0.13539982147488588,0
0.024710760513496275,0.4852224713657553,0.055233436727879524,0.23091272352003175,0.1629060738284803,0
0.021048102457091017,0.432642476458447,0.059592526096350726,0.23486923060169462,0.24609581825899998,0
0.019231802925102556,0.4889662793023851,0.057277330263409434,0.2268192988804182,0.256751487019223,0
0.018171221035850012,0.4693644794223789,0.05472986453428994,0.213534478074442,0.24874809735327102,0
0.01876350253107551,0.4325660727751332,0.05232201854816234,0.20129585826769456,0.24148621453477062,0
0.018680016663927913,0.3746262806047949,0.04522801178808066,0.19600771444348056,0.22476944083974915,0
0.01808904462625663,0.33638839996960834,0.04420771572084821,0.20799308626910898,0.21337075473723327,0
0.016436675637548477,0.30451291481795784,0.04314908313246505,0.21232501339333726,0.21048870467657738,0
0.014849453265430312,0.3256550628694764,0.035131244845704145,0.19975970802946605,0.16487789926470203,0
0.014742338618716868,0.30898999088797446,0.030750140371060792,0.18145087509088959,0.11405949659911715,0
0.016716363962638727,0.2917889179606947,0.03481503401373469,0.18280856294958592,0.0808577607750391,0
0.019527006677296684,0.22256487536324876,0.03701009305452775,0.18333970657538995,0.07536441095301105,0
0.022171101405525,0.21008836236584347,0.035879288604804355,0.17793766676654102,0.08584962012220237,0
0.026206186560442622,0.20130927264694032,0.048836085360070204,0.24057536914212516,0.09337334327533689,0
0.0335708820412358,0.3154819976826571,0.08013818097732053,0.318976845277302,0.10404446145545514,0
0.03341164198778001,0.3231628914431185,0.0805558845922004,0.3535232599204513,0.10946099790874086,0
0.029377525879552346,0.3438911027418591,0.078886148032114,0.3825031539449024,0.12073371551026228,0
0.02484143853893466,0.3914558506836343,0.0769785020608208,0.4145761038201673,0.13541672930610002,0
0.020653032625589086,0.4794603396100253,0.07962623432272252,0.4250823070478985,0.14821826121675427,0
0.06665307625268112,1.3799831777015963,0.39767707685438225,0.6977338395867522,0.847269303486797,0
0.10418880100291406,1.386372865110343,0.4701936787260138,0.8086579484354708,1.2311527040250294,0
0.10829075524868295,1.3553749553535273,0.4751744401810865,0.8438983985183233,1.2872014460618089,0
0.10900246493338059,1.3266846251322184,0.4741648557879862,0.8933783740387705,1.3138750876153371,0
0.10964871319217548,1.2627021513487238,0.4815047427249836,0.965877362991139,1.3422650036098889,0
0.10895764100239498,1.1107462266972263,0.4659224614573749,1.0132506566460493,1.343452562959631,0
0.10916973298799579,0.706226534161092,0.4034030915405552,1.0131002901036372,1.3400400113134303,0
0.10214122208951434,0.6685736185214746,0.32353601812618366,0.9365395194017928,1.233542362663601,0
0.08068375866080135,0.5525590065346443,0.13503503765503738,1.0243138419790334,0.8139526889554872,0
0.05661047567577669,0.5283780049896113,0.08179468193147868,0.9582220492873674,0.5465060186472548,0
0.044431314310100195,0.5470069028309938,0.06447112289634187,0.8089133898733536,0.37471543862166146,0
0.04367408967246915,0.5219625497836688,0.06348024148883259,0.7137625984171967,0.3250030757993584,0
0.04235119625067148,0.5066768599600986,0.05870465862499127,0.6199203462794434,0.27325120329192304,0
0.039026025116910584,0.4494407086176014,0.05734471329804889,0.6245439763068873,0.2221547868893988,0
0.033027826036190214,0.35975818976010193,0.06852920587999677,0.5582747654645155,0.16241243010311662,0
0.0305189416086583,0.21961600408136742,0.07427579656632448,0.5577828396659125,0.13609278781754647,0
0.02689296960420689,0.16790277909574133,0.08042265728958045,0.4087298814324226,0.10651324014138837,0
0.022990454625919636,0.13503729458756358,0.08228115138523011,0.24145702405076533,0.07921340596384951,0
0.022211849895821766,0.10915573480824234,0.08442562966947162,0.20450946279414467,0.06558030899715364,0
0.025671289774285407,0.1761055790337281,0.09243254876619993,0.23681543209594205,0.07036736125010065,0
0.02429555652877637,0.32461338088520325,0.08636195971405128,0.21129772875024674,0.06966187305969457,0
0.02195990577655866,0.3160930137850257,0.06044564850301191,0.22113901335714395,0.05697707464346863,0
0.020790283624787777,0.3219448950340484,0.05783076907287008,0.21889959217493615,0.06076607003384734,0
0.0187753573105814,0.32377741796021536,0.055946675629999276,0.20821267629072265,0.05564876192720771,0
0.016489210854507465,0.3508145845315368,0.05163648377145891,0.19972314373210637,0.05062032926477431,0
0.015125320629788322,0.3450559316826495,0.04912057437536278,0.19568488238486054,0.048950101535874035,0
0.01702504345740566,0.30948395564580633,0.04523505398492256,0.19198083620567202,0.047010964325162864,0
0.018386562214472938,0.2518222185272654,0.04229765887653558,0.1945490748198015,0.050553516523563366,0
0.021478389507558263,0.18150637449295945,0.04011887227005234,0.1889467447446292,0.05436242850313784,0
0.022179379534228123,0.2236100311613689,0.058339427200731084,0.16120646021950186,0.05974922230232978,0
0.02141871155693146,0.23507498833994306,0.055466580281597753,0.14686967853978686,0.06667043606632807,0
0.02152512293759039,0.22570611692164752,0.048668289852368714,0.1366940292222051,0.06653815220345702,0
0.02255863595023681,0.2206554582831516,0.04358221014454759,0.13559413968854414,0.06926226960473192,0
0.024128529511237097,0.1560761351392494,0.04350783453173927,0.11575513693817305,0.0801256462608952,0
